X1	X2	X3	X4	X5	X6	X7	X8	X9
chr4	havana	exon	153292982	153293133	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674786""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-216""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003903309""; exon_version ""1"";"
chr4	havana	exon	153294305	153294485	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674786""; transcript_version ""1""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-216""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003902434""; exon_version ""1"";"
chr4	havana	exon	153295313	153296036	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674786""; transcript_version ""1""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-216""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00001893060""; exon_version ""2"";"
chr4	havana	exon	153315485	153315588	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674786""; transcript_version ""1""; exon_number ""8""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-216""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003899383""; exon_version ""1"";"
chr4	havana	exon	153315832	153315999	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674786""; transcript_version ""1""; exon_number ""9""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-216""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003904083""; exon_version ""1"";"
chr4	havana	exon	153322648	153322816	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674786""; transcript_version ""1""; exon_number ""10""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-216""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00001889467""; exon_version ""2"";"
chr4	havana	exon	153324078	153324148	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674786""; transcript_version ""1""; exon_number ""11""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-216""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003902015""; exon_version ""1"";"
chr4	havana	exon	153328530	153328670	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674786""; transcript_version ""1""; exon_number ""12""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-216""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003900247""; exon_version ""1"";"
chr4	havana	exon	153334814	153339311	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674786""; transcript_version ""1""; exon_number ""13""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-216""; transcript_source ""havana""; transcript_type ""nonsense_mediated_decay""; exon_id ""ENSE00003903428""; exon_version ""1"";"
chr4	havana	exon	153204463	153204560	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675710""; transcript_version ""1""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-255""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003901750""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675710""; transcript_version ""1""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-255""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003600187""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153292982	153293133	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675710""; transcript_version ""1""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-255""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003615398""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153294305	153294485	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675710""; transcript_version ""1""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-255""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003490864""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153295313	153296036	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675710""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-255""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003521018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315485	153315588	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675710""; transcript_version ""1""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-255""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000821092""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315832	153315999	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675710""; transcript_version ""1""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-255""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000821091""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153322648	153322816	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675710""; transcript_version ""1""; exon_number ""8""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-255""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000740018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153324078	153324148	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675710""; transcript_version ""1""; exon_number ""9""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-255""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00000740017""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153328530	153328670	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675710""; transcript_version ""1""; exon_number ""10""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-255""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00001790597""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153334814	153339311	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675710""; transcript_version ""1""; exon_number ""11""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-255""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003899851""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153204464	153204560	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000502281""; transcript_version ""3""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-210""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003902846""; exon_version ""1""; tag ""basic""; transcript_support_level ""3 (assigned to previous version 2)"";"
chr4	havana	exon	153237870	153237957	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000502281""; transcript_version ""3""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-210""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003901090""; exon_version ""1""; tag ""basic""; transcript_support_level ""3 (assigned to previous version 2)"";"
chr4	havana	exon	153270335	153270519	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000502281""; transcript_version ""3""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-210""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003781486""; exon_version ""1""; tag ""basic""; transcript_support_level ""3 (assigned to previous version 2)"";"
chr4	havana	exon	153275893	153276268	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000502281""; transcript_version ""3""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-210""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00001881833""; exon_version ""1""; tag ""basic""; transcript_support_level ""3 (assigned to previous version 2)"";"
chr4	havana	exon	153204469	153204560	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675363""; transcript_version ""1""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-242""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003900269""; exon_version ""1"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675363""; transcript_version ""1""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-242""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003519782""; exon_version ""1"";"
chr4	havana	exon	153292982	153293133	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675363""; transcript_version ""1""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-242""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003903309""; exon_version ""1"";"
chr4	havana	exon	153294305	153294485	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675363""; transcript_version ""1""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-242""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003902434""; exon_version ""1"";"
chr4	havana	exon	153295313	153296036	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675363""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-242""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00001893060""; exon_version ""2"";"
chr4	havana	exon	153315485	153315588	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675363""; transcript_version ""1""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-242""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003899383""; exon_version ""1"";"
chr4	havana	exon	153315832	153315999	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675363""; transcript_version ""1""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-242""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003904083""; exon_version ""1"";"
chr4	havana	exon	153322648	153324148	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675363""; transcript_version ""1""; exon_number ""8""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-242""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003902893""; exon_version ""1"";"
chr4	havana	exon	153328530	153328670	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675363""; transcript_version ""1""; exon_number ""9""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-242""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003900247""; exon_version ""1"";"
chr4	havana	exon	153334814	153339301	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675363""; transcript_version ""1""; exon_number ""10""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-242""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003903007""; exon_version ""1"";"
chr4	havana	exon	153205107	153205224	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003900889""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153270338	153270519	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003798284""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003600484""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153292982	153293133	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003615398""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153294305	153294485	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003490864""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153295313	153296036	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003521018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315485	153315588	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000821092""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315832	153315999	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""8""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000821091""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153322648	153322816	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""9""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000740018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153324078	153324148	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""10""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000740017""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153328530	153328670	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""11""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00001790597""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153334814	153339317	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000674876""; transcript_version ""1""; exon_number ""12""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-222""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00001925312""; exon_version ""2""; tag ""basic"";"
chr4	havana	exon	153205148	153205224	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003901385""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153270335	153270519	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003781486""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003600484""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153292982	153293133	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003615398""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153294305	153294485	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003490864""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153295313	153296036	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003521018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315485	153315588	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000821092""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153315832	153315999	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""8""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000821091""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153322648	153322816	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""9""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000740018""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153324078	153324148	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""10""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00000740017""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153328530	153328670	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""11""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00001790597""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153334814	153339319	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675159""; transcript_version ""1""; exon_number ""12""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-232""; transcript_source ""havana""; transcript_type ""protein_coding""; tag ""CCDS""; ccds_id ""CCDS47147""; exon_id ""ENSE00003900020""; exon_version ""1""; tag ""basic"";"
chr4	havana	exon	153222307	153223039	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675871""; transcript_version ""1""; exon_number ""1""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-265""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003903088""; exon_version ""1"";"
chr4	havana	exon	153270335	153270519	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675871""; transcript_version ""1""; exon_number ""2""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-265""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003777259""; exon_version ""1"";"
chr4	havana	exon	153275893	153276130	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675871""; transcript_version ""1""; exon_number ""3""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-265""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003519782""; exon_version ""1"";"
chr4	havana	exon	153292982	153293133	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675871""; transcript_version ""1""; exon_number ""4""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-265""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003903309""; exon_version ""1"";"
chr4	havana	exon	153294305	153294485	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675871""; transcript_version ""1""; exon_number ""5""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-265""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003902434""; exon_version ""1"";"
chr4	havana	exon	153295313	153296036	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675871""; transcript_version ""1""; exon_number ""6""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-265""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00001893060""; exon_version ""2"";"
chr4	havana	exon	153315485	153315588	.	+	.	"gene_id ""ENSG00000109654""; gene_version ""16""; transcript_id ""ENST00000675871""; transcript_version ""1""; exon_number ""7""; gene_name ""TRIM2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""TRIM2-265""; transcript_source ""havana""; transcript_type ""retained_intron""; exon_id ""ENSE00003899383""; exon_version ""1"";"
