X1	X2	X3	X4	X5	X6	X7	X8	X9
chr15	ensembl	exon	33706919	33707054	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""43""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912877""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33722715	33722895	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""44""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912879""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33724065	33724176	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""45""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001042867""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33726386	33726506	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""46""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001043044""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33728857	33729026	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""47""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001042876""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33731474	33731694	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""48""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001043152""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33736235	33736325	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""49""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001042922""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33738450	33738590	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""50""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001042979""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33739832	33739995	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""51""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001043130""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33742366	33742444	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""52""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001610752""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33746068	33746157	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""53""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001043120""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33748114	33748260	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""54""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000673581""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33748468	33748530	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""55""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000673582""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33749979	33750054	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""56""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000673583""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33750163	33750286	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""57""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000673585""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33755065	33755180	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""58""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000881088""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33756306	33756373	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""59""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912898""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33757475	33757596	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""60""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000881089""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33768658	33768711	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""61""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003749356""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33769116	33769172	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""62""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003749081""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33771920	33772158	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""63""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000673596""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33773534	33773615	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""64""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000673598""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33780211	33780341	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""65""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912901""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33785662	33785982	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""66""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912903""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33788218	33788458	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""67""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912905""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33800770	33800857	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""68""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912907""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33801869	33801961	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""69""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912909""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33807555	33807569	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""70""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001683941""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33810479	33810649	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""71""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912911""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33810978	33811037	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""72""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912913""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33812863	33812994	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""73""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912915""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33813467	33813583	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""74""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003719157""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33815413	33815417	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""75""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003721160""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33816862	33816958	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""76""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001540597""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33818578	33818684	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""77""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912921""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33819756	33819807	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""78""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912923""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33820756	33820812	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""79""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001042962""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33821270	33821369	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""80""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001043158""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33821523	33821602	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""81""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003650388""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33822996	33823072	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""82""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003646906""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33825603	33825676	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""83""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912931""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33826252	33826269	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""84""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001777651""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33826672	33826752	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""85""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912935""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33827199	33827287	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""86""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001633884""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33830963	33831091	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""87""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00000912939""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33834968	33835072	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""88""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00002542180""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33836906	33836987	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""89""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001713485""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33837631	33838958	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""90""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001751074""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33840825	33840883	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""91""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001754292""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33841864	33842035	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""92""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001743057""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33843488	33843574	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""93""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001693882""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33844862	33845062	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""94""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001629349""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33848291	33848421	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""95""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003627444""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33853045	33853087	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""96""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003516160""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33853555	33853682	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""97""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003677788""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33854389	33854449	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""98""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003505054""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33854766	33854912	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""99""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003593597""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33857780	33857914	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""100""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001635754""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33859575	33859731	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""101""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001612173""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33860595	33860659	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""102""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001787766""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33861078	33861178	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""103""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001754744""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33864138	33864189	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""104""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00001668907""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	ensembl	exon	33865131	33866098	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000622037""; transcript_version ""1""; exon_number ""105""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-208""; transcript_source ""ensembl""; transcript_type ""protein_coding""; exon_id ""ENSE00003734133""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
chr15	havana	exon	33311046	33311096	.	+	.	"gene_id ""ENSG00000198838""; gene_version ""14""; transcript_id ""ENST00000634418""; transcript_version ""1""; exon_number ""1""; gene_name ""RYR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding""; transcript_name ""RYR3-209""; transcript_source ""havana""; transcript_type ""protein_coding""; exon_id ""ENSE00003785040""; exon_version ""1""; tag ""basic""; transcript_support_level ""5"";"
